t,value
1717316768,189792256
1717316798,193986560
1717316828,197132288
1717316858,201326592
1717316888,204472320
1717316918,208666624
1717316948,210763776
1717316978,216006656
1717317008,218103808
1717317038,223346688
1717317068,225443840
1717317098,230686720
1717317128,232783872
1717317158,236978176
1717317188,239075328
1717317218,245366784
1717317248,247463936
1717317278,252706816
1717317308,254803968
1717317338,260046848
1717317368,261095424
1717317398,266338304
1717317428,268435456
1717317458,273678336
1717317488,275775488
1717317518,281018368
1717317548,283115520
1717317578,288358400
1717317608,290455552
1717317638,295698432
1717317668,297795584
1717317698,303038464
1717317728,305135616
1717317758,3145728
1717325544,62914560
1717325574,183500800
1717325604,185597952
1717325634,191889408
1717325664,193986560
1717325694,199229440
1717325724,200278016
1717325754,205520896
1717325784,207618048
1717325814,212860928
1717325844,214958080
1717325874,220200960
1717325904,222298112
1717325934,227540992
1717325964,229638144
1717325994,234881024
1717326024,236978176
1717326054,241172480
1717326084,244318208
1717326114,249561088
1717326144,251658240
1717326174,255852544
1717326204,258998272
1717326234,263192576
1717326264,265289728
1717326294,271581184
1717326324,272629760
1717326354,277872640
1717326384,281018368
1717326414,285212672
1717326444,287309824
1717326474,293601280
1717326504,295698432
1717326534,299892736
1717326564,301989888
1717326594,307232768
1717326624,2097152
1717326654,7340032
1717326685,10485760
1717326715,15728640
1717326745,17825792
1717326775,22020096
1717326805,24117248
1717326835,29360128
1717326865,32505856
1717326895,36700160
1717326925,38797312
1717326955,44040192
1717326985,47185920
1717327015,51380224
1717327045,53477376
1717327075,58720256
1717327105,60817408
1717327135,66060288
1717327165,68157440
1717327195,72351744
1717327225,75497472
1717327255,79691776
1717327285,82837504
1717327315,87031808
1717327345,90177536
1717327375,94371840
1717327405,96468992
1717327435,102760448
1717327465,104857600
1717327495,109051904
1717327525,112197632
1717327555,116391936
1717327585,119537664
1717327615,123731968
1717327645,125829120
1717327675,131072000
1717327705,133169152
1717327735,138412032
1717327765,140509184
1717327795,145752064
1717327825,146800640
1717327855,152043520
1717327885,155189248
1717327915,160432128
1717327945,161480704
1717327975,166723584
1717328005,168820736
1717328035,175112192
1717328065,177209344
1717328095,182452224
1717328125,184549376
1717328155,189792256
1717328185,191889408
1717328216,196083712
1717328246,198180864
1717328276,203423744
1717328306,205520896
1717328336,210763776
1717328366,212860928
1717328396,218103808
1717328426,220200960
1717328456,224395264
1717328486,227540992
1717328516,232783872
1717328546,234881024
1717328576,240123904
1717328606,241172480
1717328636,247463936
1717328666,249561088
1717328696,253755392
1717328726,255852544
1717328756,262144000
1717328786,264241152
1717328816,269484032
1717328846,271581184
1717328876,275775488
1717328906,277872640
1717328936,283115520
1717328966,285212672
1717328996,290455552
1717329026,293601280
1717329056,297795584
1717329086,299892736
1717329116,304087040
1717329146,307232768
1717329176,311427072
1717329206,2097152
1717329236,8388608
1717329266,10485760
1717329296,15728640
1717329326,17825792
1717329356,23068672
1717329386,25165824
1717329416,29360128
1717329446,32505856
1717329476,36700160
1717329506,38797312
1717329536,44040192
1717329566,46137344
1717329596,50331648
1717329626,53477376
1717329656,58720256
1717329686,60817408
1717329716,66060288
1717329746,68157440
1717329776,73400320
1717329806,75497472
1717329837,80740352
1717329867,82837504
1717329897,87031808
1717329927,90177536
1717329957,94371840
1717329987,96468992
1717330017,101711872
1717330047,103809024
1717330077,108003328
1717330107,110100480
1717330137,115343360
1717330167,118489088
1717330197,123731968
1717330227,125829120
1717330257,130023424
1717330287,132120576
1717330317,137363456
1717330347,139460608
1717330377,144703488
1717330407,146800640
1717330437,152043520
1717330467,154140672
1717330497,159383552
1717330527,161480704
1717330557,166723584
1717330587,168820736
1717330617,174063616
1717330647,176160768
1717330677,181403648
1717330707,183500800
1717330737,188743680
1717330767,190840832
1717330797,196083712
1717330827,198180864
1717330857,202375168
1717330887,205520896
1717330917,210763776
1717330947,212860928
1717330977,217055232
1717331007,219152384
1717331037,225443840
1717331067,226492416
1717331097,231735296
1717331127,233832448
1717331157,239075328
1717331187,241172480
1717331217,246415360
1717331247,248512512
1717331277,253755392
