t,value
1717327255,9
1717327285,9
1717327315,9
1717327345,9
1717327375,9
1717327405,9
1717327435,9
1717327465,9
1717327495,9
1717327525,9
1717327555,9
1717327585,9
1717327615,9
1717327645,9
1717327675,9
1717327705,9
1717327735,9
1717327765,9
1717327795,9
1717327825,9
1717327855,9
1717327885,9
1717327915,9
1717327945,9
1717327975,9
1717328005,9
1717328035,9
1717328065,9
1717328095,9
1717328125,9
1717328155,9
1717328185,9
1717328216,9
1717328246,9
1717328276,9
1717328306,9
1717328336,9
1717328366,9
1717328396,9
1717328426,9
1717328456,9
1717328486,9
1717328516,9
1717328546,9
1717328576,9
1717328606,9
1717328636,9
1717328666,9
1717328696,9
1717328726,9
1717328756,9
1717328786,9
1717328816,9
1717328846,9
1717328876,9
1717328906,9
1717328936,9
1717328966,9
1717328996,9
1717329026,9
1717329056,9
1717329086,9
1717329116,9
1717329146,9
1717329176,9
1717329206,9
1717329236,9
1717329266,9
1717329296,9
1717329326,9
1717329356,9
1717329386,9
1717329416,9
1717329446,9
1717329476,9
1717329506,9
1717329536,9
1717329566,9
1717329596,9
1717329626,9
1717329656,9
1717329686,9
1717329716,9
1717329746,9
1717329776,9
1717329806,9
1717329837,9
1717329867,9
1717329897,9
1717329927,9
1717329957,9
1717329987,9
1717330017,9
1717330047,9
1717330077,9
1717330107,9
1717330137,9
1717330167,9
1717330197,9
1717330227,9
1717330257,9
1717330287,9
1717330317,9
1717330347,9
1717330377,9
1717330407,9
1717330437,9
1717330467,9
1717330497,9
1717330527,9
1717330557,9
1717330587,9
1717330617,9
1717330647,9
1717330677,9
1717330707,9
1717330737,9
1717330767,9
1717330797,9
1717330827,9
1717330857,9
1717330887,9
1717330917,9
1717330947,9
1717330977,9
1717331007,9
1717331037,9
1717331067,9
1717331097,9
1717331127,9
1717331157,9
1717331187,9
1717331217,9
1717331247,9
1717331277,9
1717331307,9
1717331337,9
1717331367,9
1717331397,9
1717331427,9
1717331457,9
1717331487,9
1717331517,9
1717331547,9
1717331577,9
1717331607,9
1717331637,9
1717331667,9
1717331697,9
1717331727,9
1717331757,9
1717331787,9
1717331817,9
1717331847,9
1717331877,9
1717331907,9
1717331937,9
1717331967,9
1717331997,9
1717332027,9
1717332057,9
1717332088,9
1717332118,9
1717332148,9
1717332178,9
1717332208,9
1717332238,9
1717332268,9
1717332298,9
1717332328,9
1717332358,9
1717332388,9
1717332418,9
1717332448,9
1717332478,9
1717332508,9
1717332538,9
1717332568,9
1717332598,9
1717332628,9
1717332658,9
1717332688,9
1717332718,9
1717332748,9
1717332778,9
1717332808,9
1717332838,9
1717332868,9
1717332898,9
1717332928,9
1717332958,9
1717332988,9
1717333018,9
1717333048,9
1717333078,9
1717333108,9
1717333138,9
1717333168,9
1717333198,9
1717333228,9
1717333258,9
1717333288,9
1717333318,9
1717333348,9
1717333378,9
1717333408,9
1717333438,9
1717333468,9
1717333498,9
1717333528,9
1717333558,9
1717333588,9
1717333618,9
1717333648,9
1717333678,9
1717333708,9
1717333738,9
1717333768,9
1717333798,9
1717333828,9
1717333858,9
1717333888,9
1717333918,9
1717333948,9
1717333978,9
1717334008,9
1717334038,9
1717334068,9
1717334098,9
1717334128,9
1717334158,9
1717334188,9
1717334218,9
1717334248,9
1717334278,9
1717334308,9
1717334338,9
1717334368,9
1717334398,9
1717334428,9
1717334458,9
1717334488,9
1717334518,9
1717334549,9
1717380210,9
1717380240,9
1717380270,9
1717380300,9
1717380330,9
1717380360,9
1717380390,9
1717380420,9
1717380450,9
1717380480,9
1717380510,9
1717380540,9
1717380570,9
1717380600,9
1717380630,9
1717380660,9
1717380690,9
1717380720,9
1717380750,9
1717380780,9
1717380810,9
1717380840,9
1717380870,9
1717380900,9
1717380930,9
1717380960,9
1717380990,9
1717381020,9
1717381050,9
1717381080,9
1717381110,9
1717381140,9
1717381170,9
1717381200,9
1717381230,9
1717381260,9
1717381290,9
1717381320,9
1717381350,9
1717381380,9
1717381410,9
1717381440,9
1717381470,9
1717381500,9
1717381530,9
1717381560,9
1717381590,9
1717381620,9
1717381650,9
1717381681,9
1717381711,9
1717381741,9
1717381771,9
1717381801,9
1717381831,9
1717381861,9
1717381891,9
1717381921,9
1717381951,9
1717381981,9
1717382011,9
1717382041,9
1717382071,9
1717382101,9
1717382131,9
1717382161,9
1717382191,9
1717382221,9
1717382251,9
1717382281,9
