t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1717302601,2936,0.867578,0.000000,0.000000,0.000000,events/second
1717302631,2959,0.866685,0.000000,0.000000,0.000000,events/second
1717302661,2987,0.867260,0.000000,0.000000,0.000000,events/second
1717302691,3010,0.866387,0.000000,0.000000,0.000000,events/second
1717302721,3038,0.866956,0.000000,0.000000,0.000000,events/second
1717302751,3061,0.866102,0.000000,0.000000,0.000000,events/second
1717302781,3089,0.866665,0.000000,0.000000,0.000000,events/second
1717302811,3112,0.865826,0.000000,0.000000,0.000000,events/second
1717302841,3142,0.866934,0.000000,0.000000,0.000000,events/second
1717302871,3165,0.866109,0.000000,0.000000,0.000000,events/second
1717302901,3193,0.866651,0.000000,0.000000,0.000000,events/second
1717302931,3216,0.865840,0.000000,0.000000,0.000000,events/second
1717302961,3244,0.866377,0.000000,0.000000,0.000000,events/second
1717302991,3267,0.865582,0.000000,0.000000,0.000000,events/second
1717303021,3295,0.866115,0.000000,0.000000,0.000000,events/second
1717303051,3318,0.865334,0.000000,0.000000,0.000000,events/second
1717303082,3346,0.865860,0.000000,0.000000,0.000000,events/second
1717303112,3369,0.865090,0.000000,0.000000,0.000000,events/second
1717303142,3397,0.865608,0.000000,0.000000,0.000000,events/second
1717303172,3420,0.864856,0.000000,0.000000,0.000000,events/second
1717303202,3448,0.865368,0.000000,0.000000,0.000000,events/second
1717303232,3471,0.864629,0.000000,0.000000,0.000000,events/second
1717303262,3499,0.865138,0.000000,0.000000,0.000000,events/second
1717303292,3522,0.864411,0.000000,0.000000,0.000000,events/second
1717303322,3550,0.864912,0.000000,0.000000,0.000000,events/second
1717303352,3573,0.864198,0.000000,0.000000,0.000000,events/second
1717303382,3601,0.864693,0.000000,0.000000,0.000000,events/second
1717303412,3624,0.863991,0.000000,0.000000,0.000000,events/second
1717303442,3652,0.864480,0.000000,0.000000,0.000000,events/second
1717303472,3680,0.864963,0.000000,0.000000,0.000000,events/second
1717303502,3708,0.865441,0.000000,0.000000,0.000000,events/second
1717303532,3731,0.864752,0.000000,0.000000,0.000000,events/second
1717303562,3759,0.865224,0.000000,0.000000,0.000000,events/second
1717303592,3782,0.864546,0.000000,0.000000,0.000000,events/second
1717303622,3810,0.865013,0.000000,0.000000,0.000000,events/second
1717303652,3833,0.864344,0.000000,0.000000,0.000000,events/second
1717303682,3861,0.864804,0.000000,0.000000,0.000000,events/second
1717303712,3884,0.864146,0.000000,0.000000,0.000000,events/second
1717303742,3912,0.864602,0.000000,0.000000,0.000000,events/second
1717303772,3935,0.863956,0.000000,0.000000,0.000000,events/second
1717303802,3963,0.864409,0.000000,0.000000,0.000000,events/second
1717303832,3986,0.863772,0.000000,0.000000,0.000000,events/second
1717303862,4014,0.864219,0.000000,0.000000,0.000000,events/second
1717303892,4037,0.863591,0.000000,0.000000,0.000000,events/second
1717303922,4065,0.864034,0.000000,0.000000,0.000000,events/second
1717303952,4088,0.863414,0.000000,0.000000,0.000000,events/second
1717303982,4116,0.863852,0.000000,0.000000,0.000000,events/second
1717304012,4139,0.863242,0.000000,0.000000,0.000000,events/second
1717304042,4167,0.863675,0.000000,0.000000,0.000000,events/second
1717304072,4195,0.864104,0.000000,0.000000,0.000000,events/second
1717304102,4223,0.864529,0.000000,0.000000,0.000000,events/second
1717304132,4246,0.863931,0.000000,0.000000,0.000000,events/second
1717304162,4274,0.864349,0.000000,0.000000,0.000000,events/second
1717304192,4297,0.863760,0.000000,0.000000,0.000000,events/second
1717304222,4325,0.864176,0.000000,0.000000,0.000000,events/second
1717304252,4348,0.863593,0.000000,0.000000,0.000000,events/second
1717304282,4376,0.864003,0.000000,0.000000,0.000000,events/second
1717304312,4399,0.863427,0.000000,0.000000,0.000000,events/second
1717304342,4427,0.863835,0.000000,0.000000,0.000000,events/second
1717304372,4450,0.863268,0.000000,0.000000,0.000000,events/second
1717304402,4478,0.863671,0.000000,0.000000,0.000000,events/second
1717304432,4501,0.863113,0.000000,0.000000,0.000000,events/second
1717304462,4529,0.863512,0.000000,0.000000,0.000000,events/second
1717304492,4552,0.862960,0.000000,0.000000,0.000000,events/second
1717304522,4580,0.863356,0.000000,0.000000,0.000000,events/second
1717304552,4603,0.862811,0.000000,0.000000,0.000000,events/second
1717304582,4631,0.863204,0.000000,0.000000,0.000000,events/second
1717304612,4654,0.862666,0.000000,0.000000,0.000000,events/second
1717304642,4679,0.862502,0.000000,0.000000,0.000000,events/second
1717304672,4707,0.862890,0.000000,0.000000,0.000000,events/second
1717304702,4735,0.863273,0.000000,0.000000,0.000000,events/second
1717304732,4758,0.862747,0.000000,0.000000,0.000000,events/second
1717304762,4786,0.863127,0.000000,0.000000,0.000000,events/second
1717304792,4809,0.862606,0.000000,0.000000,0.000000,events/second
1717304822,4837,0.862983,0.000000,0.000000,0.000000,events/second
1717304852,4860,0.862468,0.000000,0.000000,0.000000,events/second
1717304882,4888,0.862842,0.000000,0.000000,0.000000,events/second
1717304912,4911,0.862334,0.000000,0.000000,0.000000,events/second
1717304942,4939,0.862705,0.000000,0.000000,0.000000,events/second
1717304972,4962,0.862202,0.000000,0.000000,0.000000,events/second
1717305002,4990,0.862569,0.000000,0.000000,0.000000,events/second
1717305032,5013,0.862073,0.000000,0.000000,0.000000,events/second
1717305062,5041,0.862438,0.000000,0.000000,0.000000,events/second
1717305092,5064,0.861948,0.000000,0.000000,0.000000,events/second
1717305122,5092,0.862310,0.000000,0.000000,0.000000,events/second
1717305152,5115,0.861824,0.000000,0.000000,0.000000,events/second
1717305182,5143,0.862181,0.000000,0.000000,0.000000,events/second
1717305212,5166,0.861702,0.000000,0.000000,0.000000,events/second
1717305242,5189,0.861226,0.000000,0.000000,0.000000,events/second
1717305272,5207,0.859930,0.000000,0.000000,0.000000,events/second
1717305302,5225,0.858647,0.000000,0.000000,0.000000,events/second
1717305332,5243,0.857378,0.000000,0.000000,0.000000,events/second
1717305362,5261,0.856120,0.000000,0.000000,0.000000,events/second
1717305392,5279,0.854875,0.000000,0.000000,0.000000,events/second
1717305422,5297,0.853641,0.000000,0.000000,0.000000,events/second
1717305452,5315,0.852420,0.000000,0.000000,0.000000,events/second
1717305482,5333,0.851209,0.000000,0.000000,0.000000,events/second
1717305512,5351,0.850011,0.000000,0.000000,0.000000,events/second
1717305542,5369,0.848823,0.000000,0.000000,0.000000,events/second
1717305572,5387,0.847648,0.000000,0.000000,0.000000,events/second
1717305602,5405,0.846484,0.000000,0.000000,0.000000,events/second
1717305632,5423,0.845329,0.000000,0.000000,0.000000,events/second
1717305662,5441,0.844185,0.000000,0.000000,0.000000,events/second
1717305692,5459,0.843049,0.000000,0.000000,0.000000,events/second
1717305722,5477,0.841925,0.000000,0.000000,0.000000,events/second
1717305752,5495,0.840813,0.000000,0.000000,0.000000,events/second
1717305783,5513,0.839710,0.000000,0.000000,0.000000,events/second
1717305813,5531,0.838617,0.000000,0.000000,0.000000,events/second
1717305843,5549,0.837534,0.000000,0.000000,0.000000,events/second
1717305873,5567,0.836462,0.000000,0.000000,0.000000,events/second
1717305903,5585,0.835397,0.000000,0.000000,0.000000,events/second
1717305933,5603,0.834341,0.000000,0.000000,0.000000,events/second
1717305963,5621,0.833296,0.000000,0.000000,0.000000,events/second
1717305993,5639,0.832260,0.000000,0.000000,0.000000,events/second
1717306023,5657,0.831234,0.000000,0.000000,0.000000,events/second
1717306053,5675,0.830217,0.000000,0.000000,0.000000,events/second
1717306083,5693,0.829208,0.000000,0.000000,0.000000,events/second
1717306113,5711,0.828209,0.000000,0.000000,0.000000,events/second
1717306143,5729,0.827218,0.000000,0.000000,0.000000,events/second
1717306173,5747,0.826236,0.000000,0.000000,0.000000,events/second
1717306203,5765,0.825261,0.000000,0.000000,0.000000,events/second
1717306233,5783,0.824296,0.000000,0.000000,0.000000,events/second
1717306263,5801,0.823339,0.000000,0.000000,0.000000,events/second
1717306293,5819,0.822391,0.000000,0.000000,0.000000,events/second
1717306323,5837,0.821449,0.000000,0.000000,0.000000,events/second
1717306353,5855,0.820514,0.000000,0.000000,0.000000,events/second
1717306383,5873,0.819588,0.000000,0.000000,0.000000,events/second
1717306413,5891,0.818669,0.000000,0.000000,0.000000,events/second
1717306443,5909,0.817759,0.000000,0.000000,0.000000,events/second
1717306473,5927,0.816856,0.000000,0.000000,0.000000,events/second
1717306503,5945,0.815962,0.000000,0.000000,0.000000,events/second
1717306533,5963,0.815073,0.000000,0.000000,0.000000,events/second
1717306563,5981,0.814193,0.000000,0.000000,0.000000,events/second
1717306593,5999,0.813319,0.000000,0.000000,0.000000,events/second
1717306623,6017,0.812452,0.000000,0.000000,0.000000,events/second
1717306653,6035,0.811593,0.000000,0.000000,0.000000,events/second
1717306683,6053,0.810739,0.000000,0.000000,0.000000,events/second
1717306713,6071,0.809894,0.000000,0.000000,0.000000,events/second
1717306743,6089,0.809056,0.000000,0.000000,0.000000,events/second
1717306773,6107,0.808223,0.000000,0.000000,0.000000,events/second
1717306803,6125,0.807397,0.000000,0.000000,0.000000,events/second
1717306833,6143,0.806580,0.000000,0.000000,0.000000,events/second
1717306863,6161,0.805768,0.000000,0.000000,0.000000,events/second
1717306893,6179,0.804960,0.000000,0.000000,0.000000,events/second
1717306923,6197,0.804161,0.000000,0.000000,0.000000,events/second
1717306953,6215,0.803367,0.000000,0.000000,0.000000,events/second
1717306983,6233,0.802579,0.000000,0.000000,0.000000,events/second
1717307013,6251,0.801798,0.000000,0.000000,0.000000,events/second
1717307043,6269,0.801021,0.000000,0.000000,0.000000,events/second
1717307073,6287,0.800252,0.000000,0.000000,0.000000,events/second
1717307103,6305,0.799487,0.000000,0.000000,0.000000,events/second
1717307133,6323,0.798730,0.000000,0.000000,0.000000,events/second
1717307163,6341,0.797979,0.000000,0.000000,0.000000,events/second
1717307193,6359,0.797233,0.000000,0.000000,0.000000,events/second
1717307224,6377,0.796492,0.000000,0.000000,0.000000,events/second
1717307254,6395,0.795756,0.000000,0.000000,0.000000,events/second
1717307284,6413,0.795025,0.000000,0.000000,0.000000,events/second
1717307314,6431,0.794300,0.000000,0.000000,0.000000,events/second
1717307344,6449,0.793581,0.000000,0.000000,0.000000,events/second
1717307374,6467,0.792866,0.000000,0.000000,0.000000,events/second
1717307404,6485,0.792157,0.000000,0.000000,0.000000,events/second
1717307434,6503,0.791453,0.000000,0.000000,0.000000,events/second
1717307464,6521,0.790755,0.000000,0.000000,0.000000,events/second
1717307494,6539,0.790062,0.000000,0.000000,0.000000,events/second
1717307524,6557,0.789374,0.000000,0.000000,0.000000,events/second
1717307554,6575,0.788689,0.000000,0.000000,0.000000,events/second
1717307584,6593,0.788011,0.000000,0.000000,0.000000,events/second
1717307614,6611,0.787337,0.000000,0.000000,0.000000,events/second
1717307644,6629,0.786668,0.000000,0.000000,0.000000,events/second
1717307674,6647,0.786003,0.000000,0.000000,0.000000,events/second
1717307704,6665,0.785344,0.000000,0.000000,0.000000,events/second
1717307734,6683,0.784690,0.000000,0.000000,0.000000,events/second
1717307764,6701,0.784027,0.000000,0.000000,0.000000,events/second
