t,value
1717315868,1332441
1717315898,1332441
1717315928,1332441
1717315958,1332441
1717315988,1332441
1717316018,1332441
1717316048,1332441
1717316078,1332441
1717316108,1332441
1717316138,1332441
1717316168,1332441
1717316198,1332441
1717316228,1332441
1717316258,1332441
1717316288,1332441
1717316318,1332441
1717316348,1332441
1717316378,1332441
1717316408,1332441
1717316438,1332441
1717316468,1332441
1717316498,1332441
1717316528,1332441
1717316558,1332441
1717316588,1332441
1717316618,1332441
1717316648,1332441
1717316678,1332441
1717316708,1332441
1717316738,1332441
1717316768,1332441
1717316798,1332441
1717316828,1332441
1717316858,1332441
1717316888,1332441
1717316918,1332441
1717316948,1332441
1717316978,1332441
1717317008,1332441
1717317038,1332441
1717317068,1332441
1717317098,1332441
1717317128,1332441
1717317158,1332441
1717317188,1332441
1717317218,1332441
1717317248,1332441
1717317278,1332441
1717317308,1332441
1717317338,1332441
1717317368,1332441
1717317398,1332441
1717317428,1332441
1717317458,1332441
1717317488,1332441
1717317518,1332441
1717317548,1332441
1717317578,1332441
1717317608,1332441
1717317638,1332441
1717317668,1332441
1717317698,1332441
1717317728,1332441
1717317758,1332441
1717325544,1332399
1717325574,1332399
1717325604,1332399
1717325634,1332441
1717325664,1332441
1717325694,1332441
1717325724,1332441
1717325754,1332441
1717325784,1332441
1717325814,1332441
1717325844,1332441
1717325874,1332441
1717325904,1332441
1717325934,1332441
1717325964,1332441
1717325994,1332441
1717326024,1332441
1717326054,1332441
1717326084,1332441
1717326114,1332441
1717326144,1332441
1717326174,1332441
1717326204,1332441
1717326234,1332441
1717326264,1332441
1717326294,1332441
1717326324,1332441
1717326354,1332441
1717326384,1332441
1717326414,1332441
1717326444,1332441
1717326474,1332441
1717326504,1332441
1717326534,1332441
1717326564,1332441
1717326594,1332441
1717326624,1332441
1717326654,1332441
1717326685,1332441
1717326715,1332441
1717326745,1332441
1717326775,1332441
1717326805,1332441
1717326835,1332441
1717326865,1332441
1717326895,1332441
1717326925,1332441
1717326955,1332441
1717326985,1332441
1717327015,1332441
1717327045,1332441
1717327075,1332441
1717327105,1332441
1717327135,1332441
1717327165,1332441
1717327195,1332441
1717327225,1332441
1717327255,1332441
1717327285,1332441
1717327315,1332441
1717327345,1332441
1717327375,1332441
1717327405,1332441
1717327435,1332441
1717327465,1332441
1717327495,1332441
1717327525,1332441
1717327555,1332441
1717327585,1332441
1717327615,1332441
1717327645,1332441
1717327675,1332441
1717327705,1332441
1717327735,1332441
1717327765,1332441
1717327795,1332441
1717327825,1332441
1717327855,1332441
1717327885,1332441
1717327915,1332441
1717327945,1332441
1717327975,1332441
1717328005,1332441
1717328035,1332441
1717328065,1332441
1717328095,1332441
1717328125,1332441
1717328155,1332441
1717328185,1332441
1717328216,1332441
1717328246,1332441
1717328276,1332441
1717328306,1332441
1717328336,1332441
1717328366,1332441
1717328396,1332441
1717328426,1332441
1717328456,1332441
1717328486,1332441
1717328516,1332441
1717328546,1332441
1717328576,1332441
1717328606,1332441
1717328636,1332441
1717328666,1332441
1717328696,1332441
1717328726,1332441
1717328756,1332441
1717328786,1332441
1717328816,1332441
1717328846,1332441
1717328876,1332441
1717328906,1332441
1717328936,1332441
1717328966,1332441
1717328996,1332441
1717329026,1332441
1717329056,1332441
1717329086,1332441
1717329116,1332441
1717329146,1332441
1717329176,1332441
1717329206,1332441
1717329236,1332441
1717329266,1332441
1717329296,1332441
1717329326,1332441
1717329356,1332441
1717329386,1332441
1717329416,1332441
1717329446,1332441
1717329476,1332441
1717329506,1332441
1717329536,1332441
1717329566,1332441
1717329596,1332441
1717329626,1332441
1717329656,1332441
1717329686,1332441
1717329716,1332441
1717329746,1332441
1717329776,1332441
1717329806,1332441
1717329837,1332441
1717329867,1332441
1717329897,1332441
1717329927,1332441
1717329957,1332441
1717329987,1332441
1717330017,1332441
1717330047,1332441
1717330077,1332441
1717330107,1332441
1717330137,1332441
1717330167,1332441
1717330197,1332441
1717330227,1332441
1717330257,1332441
1717330287,1332441
1717330317,1332441
1717330347,1332441
1717330377,1332441
1717330407,1332441
1717330437,1332441
1717330467,1332441
1717330497,1332441
1717330527,1332441
1717330557,1332441
1717330587,1332441
1717330617,1332441
1717330647,1332441
1717330677,1332441
1717330707,1332441
1717330737,1332441
