t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1717650154,24,1342,192.291667,3,370.215505,18.500000,127.000000,1312.500000,1342.000000,1342.000000,1342.000000
1717650184,34,1342,138.823529,3,320.324312,14.500000,85.250000,1253.500000,1342.000000,1342.000000,1342.000000
1717650214,39,1342,121.948718,3,301.819652,12.000000,73.000000,1224.000000,1342.000000,1342.000000,1342.000000
1717650244,49,1342,99.040816,3,272.416957,11.000000,20.500000,901.500000,1342.000000,1342.000000,1342.000000
1717650275,54,1342,91.796296,3,260.294708,12.000000,21.000000,740.250000,1330.200000,1342.000000,1342.000000
1717650305,64,1342,79.359375,3,240.547878,11.000000,20.750000,559.250000,1306.600000,1342.000000,1342.000000
1717650335,69,1342,74.072464,3,232.318830,10.000000,19.500000,539.500000,1294.800000,1342.000000,1342.000000
1717650365,79,1342,65.316456,2,218.148535,9.000000,17.000000,500.000000,1271.200000,1342.000000,1342.000000
1717650395,84,1342,61.702381,2,211.969638,9.000000,16.750000,455.250000,1259.400000,1342.000000,1342.000000
1717650425,94,1342,55.595745,2,201.039039,7.000000,15.250000,365.750000,1235.800000,1342.000000,1342.000000
1717650455,99,1342,53.000000,2,196.170220,7.000000,13.000000,321.000000,1224.000000,1342.000000,1342.000000
1717650485,109,1342,48.541284,2,187.399234,7.000000,12.500000,226.500000,1095.000000,1330.200000,1342.000000
1717650515,114,1342,46.675439,2,183.415988,7.000000,12.000000,179.250000,1030.500000,1324.300000,1342.000000
1717650545,124,1342,43.967742,2,176.150247,6.000000,12.000000,127.000000,901.500000,1312.500000,1342.000000
1717650575,129,1342,42.496124,2,172.834102,6.000000,12.000000,122.000000,837.000000,1306.600000,1342.000000
1717650605,139,1342,39.964029,2,166.708172,6.000000,12.000000,112.000000,708.000000,1294.800000,1342.000000
1717650635,144,1342,38.777778,2,163.888093,6.000000,11.000000,105.500000,643.500000,1288.900000,1342.000000
1717650665,154,1342,36.571429,2,158.665384,6.000000,10.250000,92.500000,571.100000,1277.100000,1342.000000
1717650695,159,1342,35.553459,2,156.237876,6.000000,10.000000,86.000000,563.200000,1271.200000,1342.000000
1717650725,169,1342,33.721893,2,151.694358,6.000000,9.000000,85.500000,547.400000,1259.400000,1342.000000
1717650755,174,1342,32.890805,2,149.565091,6.000000,9.000000,85.250000,539.500000,1253.500000,1342.000000
1717650785,184,1342,31.641304,2,145.524646,6.000000,9.000000,83.000000,523.700000,1241.700000,1342.000000
1717650815,189,1342,31.021164,2,143.626916,6.000000,9.000000,81.000000,515.800000,1235.800000,1342.000000
1717650845,199,1342,29.854271,2,140.047445,6.000000,10.000000,77.000000,500.000000,1224.000000,1342.000000
1717650875,204,1342,29.303922,2,138.356489,6.000000,9.750000,76.000000,482.100000,1191.750000,1342.000000
1717650905,214,1342,28.233645,2,135.158059,6.000000,9.000000,74.000000,446.300000,1127.250000,1342.000000
1717650935,219,1342,27.730594,2,133.641158,6.000000,9.000000,73.000000,428.400000,1095.000000,1342.000000
1717650965,229,1342,27.013100,2,130.725321,6.000000,10.000000,60.500000,392.600000,1030.500000,1342.000000
1717650995,234,1342,26.585470,2,129.348529,6.000000,10.000000,54.250000,374.700000,998.250000,1342.000000
1717651025,244,1342,25.774590,2,126.726084,6.000000,10.000000,45.000000,338.900000,933.750000,1342.000000
1717651055,249,1342,25.337349,2,125.479591,6.000000,10.000000,42.000000,321.000000,901.500000,1342.000000
1717651085,259,1342,24.656371,2,123.074006,6.000000,10.000000,36.000000,283.200000,837.000000,1342.000000
1717651115,264,1342,24.265152,2,121.931344,6.000000,10.000000,34.000000,264.300000,804.750000,1342.000000
1717651145,278,1342,23.258993,1,118.892989,6.000000,9.000000,28.400000,211.380000,714.450000,1342.000000
1717651175,283,1342,22.897527,1,117.865292,6.000000,9.000000,27.600000,192.480000,682.200000,1342.000000
1717651205,293,1342,22.228669,1,115.884592,6.000000,9.000000,26.600000,154.680000,617.700000,1342.000000
1717651235,298,1342,21.899329,1,114.932874,6.000000,9.000000,26.100000,135.780000,585.450000,1342.000000
1717651265,308,1342,21.288961,1,113.094974,6.000000,9.000000,25.100000,128.400000,571.890000,1342.000000
1717651295,313,1342,21.012780,1,112.206254,6.000000,9.000000,24.600000,126.400000,567.940000,1342.000000
1717651325,323,1342,20.458204,1,110.494346,5.000000,9.000000,23.600000,122.400000,560.040000,1342.000000
1717651355,328,1342,20.192073,1,109.667344,5.000000,9.000000,23.100000,120.400000,556.090000,1342.000000
1717651385,338,1342,19.686391,1,108.067140,5.000000,9.000000,22.100000,116.400000,548.190000,1342.000000
1717651415,343,1342,19.440233,1,107.293533,5.000000,9.000000,21.800000,114.400000,544.240000,1342.000000
1717651445,353,1342,19.000000,1,105.790316,5.000000,8.000000,21.300000,109.920000,536.340000,1342.000000
1717651475,358,1342,18.810056,1,105.059475,5.000000,8.000000,21.050000,107.320000,532.390000,1342.000000
1717651505,368,1342,18.418478,1,103.645297,5.000000,8.000000,21.000000,102.120000,524.490000,1342.000000
1717651535,373,1342,18.230563,1,102.959228,5.000000,8.000000,21.000000,99.520000,520.540000,1342.000000
1717651565,383,1342,17.882507,1,101.625605,5.000000,8.000000,21.000000,94.320000,512.640000,1342.000000
1717651595,388,1342,17.695876,1,100.980415,5.000000,8.000000,21.000000,91.720000,508.690000,1342.000000
1717651625,398,1342,17.386935,1,99.719562,5.000000,8.000000,21.000000,86.520000,500.790000,1342.000000
1717651655,403,1342,17.218362,1,99.109151,5.000000,8.000000,20.800000,85.920000,492.840000,1342.000000
1717651685,413,1342,16.912833,1,97.918617,5.000000,7.000000,20.300000,85.720000,474.940000,1342.000000
1717651715,418,1342,16.777512,1,97.338002,5.000000,7.000000,20.050000,85.620000,465.990000,1342.000000
1717651745,428,1342,16.525701,1,96.207045,5.000000,7.000000,19.550000,85.420000,448.090000,1342.000000
1717651775,433,1342,16.378753,1,95.658583,5.000000,7.000000,19.300000,85.320000,439.140000,1342.000000
1717651805,443,1342,16.067720,1,94.592601,5.000000,7.000000,19.000000,85.120000,421.240000,1342.000000
1717651835,448,1342,16.024554,1,94.087740,5.000000,7.000000,19.550000,85.020000,412.290000,1342.000000
1717651865,458,1342,15.779476,1,93.069757,5.000000,7.000000,19.050000,83.560000,394.390000,1342.000000
1717651895,463,1342,15.632829,1,92.575482,5.000000,7.000000,19.000000,82.760000,385.440000,1342.000000
1717651925,473,1342,15.355180,1,91.609251,5.000000,7.000000,19.000000,81.160000,367.540000,1342.000000
1717651955,478,1342,15.217573,1,91.137735,5.000000,7.000000,19.000000,80.360000,358.590000,1342.000000
1717651985,488,1342,14.997951,1,90.210625,5.000000,7.000000,19.000000,78.760000,340.690000,1342.000000
1717652015,493,1342,14.886410,1,89.757959,5.000000,7.000000,19.000000,77.960000,331.740000,1342.000000
1717652045,503,1342,14.634195,1,88.877268,5.000000,7.000000,18.800000,76.680000,313.440000,1342.000000
1717652075,508,1342,14.513780,1,88.446229,5.000000,7.000000,18.550000,76.280000,303.990000,1342.000000
1717652105,518,1342,14.295367,1,87.600882,5.000000,7.000000,18.050000,75.480000,285.090000,1342.000000
1717652135,523,1342,14.195029,1,87.186462,5.000000,7.000000,18.000000,75.080000,275.640000,1342.000000
1717652165,533,1342,13.988743,1,86.376296,5.000000,7.000000,18.000000,74.280000,256.740000,1342.000000
1717652195,538,1342,13.882900,1,85.980267,5.000000,7.000000,18.000000,73.880000,247.290000,1342.000000
1717652225,548,1342,13.693431,1,85.203558,5.000000,7.000000,17.550000,73.080000,228.390000,1342.000000
1717652255,553,1342,13.613020,1,84.822162,5.000000,7.000000,17.300000,71.400000,218.940000,1342.000000
1717652285,563,1342,13.431616,1,84.075802,4.000000,7.000000,17.000000,67.400000,200.040000,1342.000000
1717652315,568,1342,13.359155,1,83.710014,4.000000,7.000000,17.550000,65.400000,190.590000,1342.000000
1717652345,578,1342,13.192042,1,82.992030,4.000000,7.000000,17.050000,61.400000,171.690000,1342.000000
1717652375,583,1342,13.101201,1,82.640644,4.000000,7.000000,17.000000,59.400000,162.240000,1342.000000
1717652406,593,1342,12.944351,1,81.948867,4.000000,7.000000,17.000000,55.400000,143.340000,1342.000000
1717652436,598,1342,12.852843,1,81.611112,4.000000,7.000000,17.000000,53.400000,133.890000,1342.000000
1717652466,608,1342,12.718750,1,80.944842,4.000000,7.000000,17.000000,52.100000,130.200000,1342.000000
1717652496,613,1342,12.637847,1,80.618581,4.000000,6.500000,17.000000,51.600000,129.200000,1342.000000
1717652526,623,1342,12.470305,1,79.978787,4.000000,6.000000,17.000000,50.600000,127.200000,1342.000000
1717652556,628,1342,12.394904,1,79.663808,4.000000,6.000000,17.000000,50.100000,126.200000,1342.000000
1717652586,638,1342,12.261755,1,79.043986,4.000000,6.000000,17.000000,49.100000,124.200000,1342.000000
1717652616,643,1342,12.264386,1,78.736311,4.000000,6.000000,17.000000,48.600000,123.200000,1342.000000
1717652646,653,1342,12.111792,1,78.139886,4.000000,6.000000,17.000000,47.040000,121.200000,1342.000000
1717652676,658,1342,12.047112,1,77.845645,4.000000,6.000000,17.000000,45.840000,120.200000,1342.000000
1717652706,668,1342,11.938623,1,77.265314,4.000000,6.000000,16.550000,43.440000,118.200000,1342.000000
1717652736,673,1342,12.046062,1,77.080253,4.000000,6.000000,17.000000,50.600000,118.680000,1342.000000
1717652766,683,1342,11.938507,1,76.518771,4.000000,6.000000,16.800000,49.600000,116.880000,1342.000000
1717652796,688,1342,11.880814,1,76.242930,4.000000,6.000000,16.550000,49.100000,115.980000,1342.000000
1717652826,698,1342,11.773639,1,75.699628,4.000000,6.000000,16.050000,48.100000,114.180000,1342.000000
1717652856,703,1342,11.743954,1,75.430841,4.000000,6.000000,16.000000,47.040000,113.920000,1342.000000
1717652886,713,1342,11.645161,1,74.904295,4.000000,6.000000,16.000000,44.640000,113.720000,1342.000000
1717652916,718,1342,11.593315,1,74.645300,4.000000,6.000000,16.000000,43.440000,113.620000,1342.000000
1717652946,728,1342,11.509615,1,74.134047,4.000000,6.000000,15.550000,41.040000,113.420000,1342.000000
1717652976,733,1342,11.459754,1,73.883160,4.000000,6.000000,15.300000,39.840000,113.320000,1342.000000
1717653006,743,1342,11.378197,1,73.387745,4.000000,6.000000,15.000000,37.440000,113.120000,1342.000000
1717653036,748,1342,11.330214,1,73.144256,4.000000,6.000000,15.000000,36.240000,113.020000,1342.000000
1717653066,758,1342,11.236148,1,72.664451,4.000000,6.000000,15.000000,34.560000,112.820000,1342.000000
1717653096,763,1342,11.190039,1,72.427984,4.000000,6.000000,15.000000,33.760000,112.720000,1342.000000
1717653126,773,1342,11.115136,1,71.960992,4.000000,6.000000,15.000000,32.160000,112.520000,1342.000000
1717653156,778,1342,11.082262,1,71.730340,4.000000,6.000000,15.000000,31.360000,112.420000,1342.000000
1717653186,788,1342,10.997462,1,71.277435,4.000000,6.000000,15.000000,29.760000,112.220000,1342.000000
1717653216,793,1342,10.957125,1,71.053993,4.000000,6.000000,15.000000,28.960000,112.120000,1342.000000
1717653246,803,1342,10.899128,1,70.612380,4.000000,6.000000,14.800000,27.840000,110.960000,1342.000000
1717653276,808,1342,10.855198,1,70.395590,4.000000,6.000000,14.550000,27.640000,109.660000,1342.000000
1717653306,818,1342,10.843521,1,69.966314,4.000000,6.000000,15.000000,27.240000,107.060000,1342.000000
1717653336,823,1342,10.805589,1,69.755019,4.000000,6.000000,15.000000,27.040000,105.760000,1342.000000
1717653366,833,1342,10.743097,1,69.337863,4.000000,6.000000,15.000000,26.640000,103.160000,1342.000000
1717653396,838,1342,10.712411,1,69.132167,4.000000,6.000000,15.000000,26.440000,101.860000,1342.000000
1717653426,848,1342,10.716981,1,68.726002,4.000000,6.000000,15.550000,26.040000,99.260000,1342.000000
1717653456,853,1342,10.746776,1,68.527858,5.000000,7.000000,16.000000,26.920000,97.960000,1342.000000
1717653486,863,1342,10.721900,1,68.131792,5.000000,7.000000,16.000000,26.720000,95.360000,1342.000000
1717653516,868,1342,10.680876,1,67.937319,5.000000,7.000000,16.000000,26.620000,94.060000,1342.000000
1717653546,878,1342,10.670843,1,67.556825,5.000000,7.000000,16.050000,27.420000,91.460000,1342.000000
1717653576,883,1342,10.634202,1,67.366908,5.000000,7.000000,16.000000,27.320000,90.160000,1342.000000
1717653606,893,1342,10.565510,1,66.991896,5.000000,7.000000,16.000000,27.120000,87.560000,1342.000000
1717653636,898,1342,10.532294,1,66.806644,5.000000,7.000000,16.000000,27.020000,86.260000,1342.000000
1717653666,908,1342,10.471366,1,66.440150,5.000000,7.000000,16.000000,26.820000,85.910000,1342.000000
1717653696,913,1342,10.440307,1,66.259483,5.000000,7.000000,16.000000,26.720000,85.860000,1342.000000
1717653726,923,1342,10.373781,1,65.902545,5.000000,7.000000,16.000000,26.520000,85.760000,1342.000000
1717653756,928,1342,10.344828,1,65.726064,5.000000,7.000000,16.000000,26.420000,85.710000,1342.000000
1717653786,938,1342,10.280384,1,65.377594,5.000000,7.000000,16.000000,26.220000,85.610000,1342.000000
1717653816,943,1342,10.258749,1,65.204747,5.000000,7.000000,15.800000,26.120000,85.560000,1342.000000
1717653846,953,1342,10.220357,1,64.863510,5.000000,7.000000,15.300000,25.840000,85.460000,1342.000000
1717653876,958,1342,10.197286,1,64.695119,5.000000,7.000000,15.050000,25.640000,85.410000,1342.000000
1717653906,968,1342,10.169421,1,64.362294,5.000000,7.000000,15.550000,25.240000,85.310000,1342.000000
1717653936,973,1342,10.146968,1,64.197451,5.000000,7.000000,15.300000,25.040000,85.260000,1342.000000
1717653966,983,1342,10.143438,1,63.872078,5.000000,7.000000,16.000000,24.640000,85.160000,1342.000000
1717653996,988,1342,10.215587,1,63.730698,5.000000,7.000000,16.000000,27.220000,85.110000,1342.000000
1717654026,998,1342,10.140281,1,63.415099,5.000000,7.000000,16.000000,27.020000,85.010000,1342.000000
1717654056,1003,1342,10.101695,1,63.259056,5.000000,7.000000,16.000000,26.920000,84.680000,1341.528000
1717654086,1013,1342,10.055281,1,62.948179,5.000000,7.000000,16.000000,26.720000,83.880000,1340.348000
1717654116,1018,1342,10.026523,1,62.794731,5.000000,7.000000,16.000000,26.620000,83.480000,1339.758000
1717654146,1028,1342,9.989300,1,62.490029,5.000000,7.000000,16.000000,26.420000,82.680000,1338.578000
1717654176,1033,1342,9.999027,1,62.489610,5.000000,7.000000,16.000000,26.420000,82.680000,1338.578000
1717654207,1043,1342,9.983463,1,62.490745,5.000000,7.000000,16.000000,26.420000,82.680000,1338.578000
1717654237,1048,1342,9.987354,1,62.490574,5.000000,7.000000,16.000000,26.420000,82.680000,1338.578000
1717654267,1058,1342,9.907588,1,62.447643,5.000000,7.000000,15.550000,24.840000,75.840000,1338.578000
1717654297,1063,1342,9.900778,1,62.447188,5.000000,7.000000,15.000000,24.840000,75.840000,1338.578000
1717654327,1073,1342,9.909533,1,62.447178,5.000000,7.000000,15.000000,24.840000,75.840000,1338.578000
1717654357,1078,1342,9.905642,1,62.447546,5.000000,7.000000,15.000000,24.840000,75.840000,1338.578000
1717654387,1088,1342,9.905642,1,62.447079,5.000000,7.000000,15.000000,24.840000,75.840000,1338.578000
1717654417,1093,1342,9.895914,1,62.446658,5.000000,7.000000,15.000000,24.840000,75.840000,1338.578000
1717654447,1112,1342,9.919261,1,62.446069,5.000000,7.000000,15.000000,24.840000,75.840000,1338.578000
1717654477,1117,1342,9.913424,1,62.446373,5.000000,7.000000,15.000000,24.840000,75.840000,1338.578000
1717654507,1127,1342,9.810311,1,62.365852,5.000000,7.000000,15.000000,22.840000,67.200000,1338.578000
1717654537,1132,1342,9.812257,1,62.365780,5.000000,7.000000,15.000000,22.840000,67.200000,1338.578000
1717654567,1142,1342,9.904669,1,62.366357,5.000000,7.000000,16.000000,22.840000,67.200000,1338.578000
1717654597,1147,1342,9.926070,1,62.367167,5.000000,7.000000,16.550000,22.840000,67.200000,1338.578000
1717654627,1157,1342,9.896887,1,62.366391,5.000000,7.000000,16.000000,22.840000,67.200000,1338.578000
1717824600,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824630,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824660,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824690,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824720,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824750,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824780,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824810,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824840,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824870,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824900,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824930,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824960,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717824990,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825020,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825050,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825080,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825110,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825140,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825170,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825200,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825230,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825260,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825290,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825320,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825351,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825381,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825411,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825441,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825471,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825501,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825531,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825561,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825591,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825621,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825651,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825681,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825711,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825741,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825771,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825801,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825831,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825861,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825891,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825921,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825951,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717825981,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826011,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826041,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826071,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826101,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826131,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826161,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826191,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826221,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826251,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826281,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826311,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826341,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826371,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826401,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826431,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826461,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826491,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826521,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826551,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826581,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826611,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826641,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826671,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826701,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826731,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826761,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826791,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826821,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826851,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826881,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826911,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826941,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717826971,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827001,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827031,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827062,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827092,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827122,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827152,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827182,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827212,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827242,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827272,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827302,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827332,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827362,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827392,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827422,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827452,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827482,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827512,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
1717827542,2,1607,1488.500000,1370,167.584307,1488.500000,1607.000000,1607.000000,1607.000000,1607.000000,1607.000000
